Manufacturer,ProductName,review_site,language_country,review_rating,verified_purchase,review_date,review_title,review_text,product_url
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-22,WORTH IT,"I got these for my dad for Christmas and he loves them so much. He let me test out the features of the AirPods and there are some cool things they can do that I didn't know about. These shipped very quickly and safely, it's a very high-quality product for a pretty decent price! Definitely recommend. I'm debating on getting myself a pair, but first I need to recover from this purchase haha..!",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-04-22,"Sounds Great, Cut My Ears Up","If you have small ears, don't get them. I currently have scabs in both ears because the seam presses up against my crus or helix in my ear has been irritating my ears (the left one in particular) to the point of bleeding. I'm returning them. Listen to everyone else about the sound, they're great on that.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-04-22,"Do not recommend, one headphone doesn’t even work","When I first opened up my package, the AirPods weren’t even in the box. But I could forgive that. then I saw that there was hair and fuzz all over the ear buds. So I just wiped the buds down and made sure it was clean. But when I actually go to listen to it, the right headphone doesn’t even work! I can forgive the first two things, it wasn’t that big of a deal. But if I’m spending over 200$ for a pair of headphones I expect them to work! I would’t recommend buying these through amazon. I would recommend directly going through Apple to ensure you get ones that actually work",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-22,Worth it?,"Got these for my fiancé and he loved them so much! Definitely worth the price, though now he has a way to ignore me 😂",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-22,Work great,They work great I love them,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-04-22,Don’t work very well,"Stopped working a week after I got them. An exclamation point would show up when I went to see how much percent was left. And when it did show the percent it was always low even if I charged it over night. It would charge the AirPods and would always disconnect and die randomly. And the sound would stop in one ear and just have static at Random times. To sum it up, they are bad.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2020-04-22,Solid performance in a small package,These are solid truly wireless earbuds. The sound quality is better than the standard AirPods in both ANC and ambient modes. The battery life is a little low but that’s to be expected with how small these are. The ANC works very well and there little to no in ear pressure from it. I own a pair of high end sony anc headphones and find myself using these more as they are lighter and don’t make my ears hot. It maybe my ears but they do become slightly uncomfortable after extended use but not as bad as other wireless earbuds I’ve tried.,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-22,Definite improvement over original airpods,"my work entails a lot of calls, so good quality earphones are a must. don't know how many times I dropped or removed the original airpods from my ears. these ones - not even once. bluetooth is seamless (with iphone) and never had an issue with battery life even on long calls. with the c-virus, I end up taking calls 5-6 hours in a day and still I charge them only 2-3 times in a week perhaps. sound quality is good, though I am not comparing with B & O kinda earphones. other surprising thing I found was that the slightly broader case makes a difference in gripping them and even without a silicon case, or holder i haven't dropped them till now. if you are ok with the price, go for them.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",2,1,2020-04-22,Wish I wouldn’t have bought them,"The sound quality is good but after trying all 3 sizes of tips, they continuously pop out of my ears when I simply bend over. What good are they if they won’t stay lodged in my ear while I’m cleaning or feeding the animals? Especially for what they cost",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",4,1,2020-04-22,Amazing Noise cancellation but poor bass,I love these airpods pro. Their noise cancellation is amazing! My only complaint with these is the lack of bass. I wish apple fixes that in the future or allows customization,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-22,Hi,I will not return it,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-22,Everything,Excellent love it,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",3,1,2020-04-22,"Great earbuds, but had to return","I really wanted to like these noise-canceling earbuds. I am completely in the Apple universe, and these seemed like the perfect way to upgrade my headphone experience. The connectivity was wonderful, with the AirPods automatically connecting to the last Apple device you were connected to immediately after taking them out of the charging case. Sound quality was great for music, podcasts, and calls, and the microphone was wonderful for calls too. Noise cancellation was really good for these (obviously) not being over-ear headphones. The battery life was somewhat disappointing, although not worse that what was spec’d. Sure, you get plenty of hours with the charging case, but the AirPods themselves only last 4-5 hours. All that said, I had to return my AirPods after just one week. I have never had any issues with any earbuds fitting my ear, but these would literally cause pain after just 15-20 minutes. I was really hoping that I would get used to them after a week, but the pain only got worse. My ears would feel really sore after a day of using these. All-in-all, I would have absolutely kept my AirPods if they didn’t cause pain. Everything else about the experience was wonderful.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",2,1,2020-04-22,No engraving,My product was not engraved as advertised,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",1,1,2020-04-22,What a piece of expensive junk,"You'd think that $250 would get you headphones that work. I loved my original air pods - had no issues pairing, worked automatically when I popped them in my ear, sound quality was good, and everyone could hear me when I talked. These, on the other hand, are certifiable pieces of garbage. - Pairing is clunky and doesn't work half the time
- Noise cancellation flips on and off randomly
- People on calls can't hear me half the time, and say I sound muffled
- Buds don't automatically connect when I put them in my ears (even though that option is switched on in settings)
I've had iphones for the last several years (with very few issues)... but good god this product is a galactically disappointing hunk of junk.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,0,2020-04-22,Perfect compliment to iphone. Great headphones.,"These are fantastic headphones. I highly recommend them. 1. light, good fit. You barely feel them on your ears. 2. Small portable, the case is very small and easy to put in your pocket
3. Sound cancellation is the real deal. After you put these on this ""magic"" happens and it dulls the ambient noise. I had to look up how they did this I was so impressed. 4. They integrate with the iphone well. Very easy and intuitive to learn and adjust settings and so forth. How it reads you texts is cute. Its everything I wanted out of a smartphone headphone. I've been using 64audio/Ue iem I had before these for my headphones for lack of a better option. So I'm not gonna comment on the sound, but the pods do the job playing compressed sound really well. I had the powerbeats pro before this and thought they were utter garbage. The fit was bad, they would give ear fatigue, you'd would always press something trying to adjust them, they where big and when you'd ride your bike they would make the wind scream. Pods solved all these problems. These are so fantastic for iphone use I use them over my other options that cost x10 as much if that says anything. Oh my only gripe is the battery life being about 4 hrs, sometimes that bites me in the ass.",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-22,Best wireless earphones,Very clear sound quality. The noise-cancellation feature is almost freaky with how cool it is!,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-22,AirPod,No,https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
Apple,AirPods Pro,"Amazon              ","en-US     ",5,1,2020-04-22,Would buy again!,"My husband uses headphones all day at work so these are life savers, he listens to music and is on the phone on them all day and the talk time is great! He never complains of them falling out or hurting his ears after wearing them for several hours. Definitely thinking about investing in a second pair for me!",https://www.amazon.com/product-reviews/B07ZPC9QD4/ref=cm_cr_arp_d_viewopt_srt?ie=UTF8&reviewerType=all_reviews&sortBy=recent&formatType=current_format&language=en_US
